,Level of study?,Age?,Used smartphone/computer/laptop previously before online class?,Result increased after online education  (comparatively)?,Knowledge increased after online education (comparatively)?,Happy with online education?,Education Institute Area?,Have Internet availability?,Broadband / Mobile Internet?,Total hours of study before online education?,Total hours of study after online education?,Class performance increased in online education?,Institute Type,Current location (During Study) ?,Gender,Faced any issue with online class?,Preferred device for an online course
6223,1,21.0,1,0,1,0,1,1,1,5,3,1,0,0,0,0,0
6224,1,22.0,1,1,0,1,1,1,0,6,3,1,1,1,1,1,0
6225,0,22.0,1,1,1,0,1,1,0,5,4,1,1,0,0,0,1
6227,0,21.0,1,1,1,1,1,1,0,4,4,0,1,0,1,0,1
6228,1,24.0,1,0,0,1,1,1,1,4,4,0,1,0,0,1,1
6229,1,21.0,1,0,1,1,1,1,0,3,2,0,0,1,1,1,1
6230,0,24.0,1,0,0,1,1,1,0,4,2,1,1,0,1,1,0
6235,0,24.0,1,1,0,0,1,0,0,4,2,0,0,0,0,0,0
6236,0,21.0,0,1,1,0,1,0,0,4,4,0,1,0,0,0,0
6239,0,22.0,1,1,0,1,1,1,1,5,2,1,1,1,1,1,0
6240,0,24.0,1,0,0,1,1,1,1,4,4,1,1,0,0,1,1
6241,0,24.0,1,1,0,1,0,0,1,6,2,1,1,1,1,1,1
6243,1,18.0,1,0,0,1,1,1,0,3,4,0,1,0,0,0,1
6244,0,22.0,1,0,1,0,1,1,0,4,3,1,1,0,1,0,0
6245,0,22.0,1,0,0,0,0,1,1,4,3,1,0,0,1,0,1
6249,0,23.0,1,1,0,1,1,1,0,5,2,0,0,0,0,0,0
6255,0,25.0,1,1,1,1,0,0,0,4,2,0,0,0,1,1,1
6256,1,26.0,1,0,0,0,1,1,1,5,4,1,1,1,0,1,0
6257,1,21.0,1,0,1,0,1,1,1,6,3,0,0,0,0,0,0
6262,1,25.0,1,0,1,0,0,1,0,5,2,1,1,0,0,1,1
6263,0,24.0,1,1,0,0,1,1,0,5,3,1,1,1,1,1,0
6264,0,24.0,1,1,0,0,1,1,0,3,3,0,0,0,1,1,1
6265,1,22.0,0,1,0,1,1,1,0,4,3,1,0,1,1,0,0
6271,0,25.0,0,1,1,0,0,1,0,3,4,0,0,0,0,0,0
6272,0,22.0,0,1,1,0,1,1,1,4,3,0,1,1,0,1,0
6274,0,24.0,1,0,1,1,1,1,1,3,4,0,0,0,0,1,0
6275,1,25.0,0,1,0,0,1,1,0,3,3,1,0,1,1,1,0
6276,0,22.0,0,1,1,1,1,1,0,5,2,0,1,0,0,0,0
6277,0,24.0,1,1,0,0,1,1,1,6,3,1,1,0,0,1,1
6279,1,22.0,1,1,1,0,1,1,0,6,4,1,0,1,0,0,0
6280,1,21.0,1,1,1,0,1,0,0,5,3,1,1,1,0,0,0
6281,0,24.0,0,1,1,0,1,1,0,5,2,0,0,1,1,1,1
6283,0,23.0,1,1,1,0,0,1,1,4,3,0,1,1,0,1,0
6286,1,25.0,1,1,1,0,1,1,0,4,3,0,0,0,1,0,1
6288,0,26.0,0,1,1,1,1,1,1,5,4,0,0,1,0,1,1
6289,0,24.0,1,0,0,0,0,1,1,4,2,1,0,0,1,0,0
6292,0,23.0,1,1,1,1,0,1,0,5,3,1,1,1,0,0,0
6293,0,23.0,1,1,1,0,1,1,1,4,3,1,0,0,1,0,0
6294,1,23.0,1,0,0,0,1,1,1,4,4,1,0,0,0,0,0
6295,0,25.0,1,0,0,0,1,1,0,4,4,0,0,0,0,0,0
6296,0,22.0,1,0,0,0,1,1,1,3,4,1,0,0,0,0,0
6297,0,25.0,1,1,0,1,1,1,1,6,4,1,1,1,1,0,0
6298,1,25.0,1,1,0,0,1,1,1,5,2,1,0,1,1,1,0
6300,0,22.0,1,1,0,0,1,1,1,4,3,1,0,1,0,1,0
6301,1,18.0,1,0,0,0,1,1,1,5,4,0,0,0,1,1,0
6302,1,26.0,1,0,1,1,0,1,0,4,2,0,1,1,0,1,0
6303,1,24.0,1,1,1,0,1,1,0,4,4,1,0,1,0,1,0
6304,1,21.0,1,0,1,0,1,1,1,4,2,0,0,1,1,0,1
6308,1,23.0,0,1,1,0,1,1,1,5,4,1,0,0,1,1,0
6310,1,24.0,1,0,0,0,1,1,1,5,2,1,0,0,0,1,1
6312,0,24.0,1,1,0,1,0,1,1,3,2,0,0,0,1,0,0
6314,0,26.0,1,1,0,0,1,1,1,4,2,1,1,1,0,0,0
6319,1,21.0,1,0,0,0,0,1,1,3,3,0,0,1,1,1,1
6321,1,21.0,1,0,1,1,1,1,0,4,3,0,0,1,0,0,0
6322,1,25.0,1,0,0,0,1,1,1,5,2,1,0,0,0,1,0
6323,1,21.0,1,0,1,1,1,1,0,4,3,0,0,0,1,1,1
6325,0,22.0,1,1,1,0,1,1,0,4,4,1,1,1,1,1,0
6326,0,21.0,1,1,1,1,1,1,0,4,2,0,0,0,1,1,0
6328,1,24.0,1,0,0,0,0,1,1,5,3,0,1,1,0,1,0
6329,1,18.0,1,0,1,0,1,1,0,4,4,0,0,1,0,1,0
6330,1,19.0,1,1,1,1,0,1,1,6,2,1,0,1,0,1,0
6331,1,18.0,1,1,1,1,1,1,0,3,3,0,0,1,1,1,0
6333,0,23.0,1,0,0,0,1,1,1,4,2,1,1,1,0,1,1
6334,1,24.0,1,0,1,0,1,1,0,5,3,1,0,0,1,0,0
6338,0,22.0,1,1,1,0,1,1,1,4,3,0,0,1,1,1,0
6339,1,22.0,1,0,0,0,1,1,1,6,4,1,1,1,1,1,1
6343,0,25.0,1,0,0,0,1,1,1,5,3,0,0,1,1,1,0
6344,0,21.0,1,1,1,1,0,1,0,3,4,1,1,0,0,0,1
6345,0,22.0,1,0,1,1,1,1,1,3,4,1,0,1,1,1,0
6348,0,24.0,1,0,0,1,0,1,1,5,3,0,0,0,1,0,0
6349,0,24.0,1,0,0,1,1,1,1,4,4,1,0,1,1,0,1
6350,0,24.0,1,1,0,1,0,1,1,4,4,1,0,0,0,1,0
6351,0,24.0,1,0,1,0,1,1,0,5,2,0,1,0,1,1,0
6352,0,21.0,1,0,0,0,1,1,1,5,2,0,0,0,1,1,1
6353,1,18.0,1,1,0,0,1,0,1,4,2,1,0,0,1,0,0
6354,1,20.0,1,0,0,0,1,1,1,5,4,1,0,0,0,0,0
6355,0,24.0,0,1,0,0,0,1,1,4,3,1,1,0,1,0,0
6357,0,22.0,1,0,1,1,1,1,1,5,3,0,0,1,1,0,0
6359,0,22.0,1,1,0,1,1,0,0,6,3,1,0,0,1,0,0
6361,0,23.0,1,0,0,0,1,1,0,6,2,1,0,1,1,1,0
6362,1,22.0,0,0,1,0,1,1,1,3,3,1,0,0,0,1,0
6363,0,22.0,1,0,0,0,1,1,1,6,4,1,0,1,0,0,0
6367,0,24.0,1,0,0,0,1,1,0,5,2,0,0,0,0,1,0
6369,0,24.0,1,1,0,1,1,0,0,4,3,0,0,0,1,1,0
6371,0,24.0,1,0,0,0,1,1,0,5,2,1,0,1,0,0,0
6372,0,26.0,1,0,0,0,1,1,0,4,4,0,0,0,0,1,0
6375,0,22.0,0,1,1,1,1,1,1,3,2,1,0,1,0,1,0
6376,1,21.0,0,0,0,1,1,1,0,3,4,1,0,0,0,1,0
6380,1,25.0,1,1,0,0,1,1,1,3,3,1,1,0,1,0,1
6381,1,24.0,1,1,0,0,1,1,1,5,4,1,1,0,1,0,0
6383,0,24.0,1,0,1,1,1,1,1,5,4,1,0,1,1,1,0
6384,0,21.0,1,0,1,0,1,1,0,4,3,0,1,0,0,1,0
6387,1,22.0,1,0,1,0,0,1,0,4,3,1,1,1,0,1,0
6388,0,24.0,1,1,0,0,1,1,1,4,2,0,1,1,0,1,1
6389,1,24.0,1,1,0,0,1,1,0,5,4,1,1,1,0,1,1
6391,0,22.0,1,1,1,0,1,1,1,5,2,0,1,1,1,0,0
6393,1,22.0,1,1,0,0,1,1,1,4,3,0,0,0,1,0,0
6396,0,21.0,0,1,0,1,1,1,0,3,3,1,0,0,1,0,1
6397,1,19.0,1,0,1,0,1,1,1,6,3,1,0,1,1,1,0
6398,0,23.0,1,1,0,0,1,1,0,4,3,0,0,1,1,1,1
6399,1,19.0,0,1,1,1,1,1,0,5,4,0,0,1,0,1,0
6400,0,25.0,1,0,1,0,1,1,1,5,2,0,0,0,0,1,1
6401,1,22.0,1,0,1,0,0,1,1,4,3,0,0,0,1,1,1
6402,0,23.0,1,1,0,1,1,1,0,5,3,1,0,0,1,1,0
6403,0,26.0,1,1,0,0,1,1,1,3,2,0,1,0,1,0,1
6405,1,22.0,0,0,0,0,1,1,0,6,3,0,0,0,1,1,0
6407,1,22.0,1,0,1,0,0,1,0,6,2,0,1,1,0,1,0
6409,1,18.0,1,0,0,1,1,1,0,4,4,0,0,0,1,1,0
6410,0,22.0,1,1,0,0,1,0,0,5,3,1,0,1,1,1,1
6412,0,22.0,1,0,1,0,1,1,1,4,4,0,0,1,0,0,0
6414,0,26.0,1,0,0,1,1,1,0,6,3,0,0,1,1,0,0
6415,0,21.0,1,1,1,1,0,0,0,3,3,1,0,0,0,0,0
6417,1,18.0,1,0,0,1,1,1,1,5,2,0,0,0,0,1,0
6418,0,23.0,1,1,0,0,1,1,1,5,3,1,1,0,1,0,0
6420,1,24.0,1,0,0,0,0,1,0,5,3,0,0,1,1,1,0
6421,0,22.0,1,1,0,0,1,0,1,5,3,1,1,0,0,1,1
6422,0,25.0,1,0,0,1,1,1,1,4,4,0,0,0,0,1,0
6423,1,26.0,1,0,0,0,1,1,0,4,3,0,0,1,1,1,0
6424,0,22.0,0,1,0,0,1,1,0,4,3,1,0,1,0,0,0
6425,1,24.0,1,1,0,0,1,1,1,5,3,1,1,0,1,1,0
6426,1,21.0,1,1,0,0,1,1,1,4,4,0,0,0,1,1,1
6427,1,21.0,1,1,0,1,0,1,1,6,3,1,0,1,1,0,0
6429,1,21.0,1,1,0,0,1,0,1,4,4,1,0,0,0,1,0
6431,0,23.0,1,0,1,1,1,1,1,3,3,0,0,0,1,1,0
6432,0,24.0,1,0,1,1,0,1,1,4,3,0,1,1,1,1,1
6434,0,22.0,1,1,0,0,0,1,0,5,2,0,0,1,0,1,0
6436,1,24.0,1,0,1,0,1,1,0,3,2,0,0,0,1,0,0
6437,0,22.0,1,1,0,1,1,0,1,6,4,0,0,0,0,1,0
6439,1,22.0,1,1,1,1,1,0,1,6,3,1,0,0,1,0,1
6440,0,21.0,0,0,1,0,1,1,1,4,3,1,1,0,0,0,0
6446,1,18.0,1,1,0,0,1,1,0,4,4,0,1,0,0,0,0
6447,0,23.0,1,1,0,1,0,1,0,4,3,0,1,0,0,0,1
6448,0,24.0,1,0,1,0,0,1,0,4,2,0,0,0,0,1,0
6450,1,26.0,0,1,0,0,1,1,0,3,3,0,0,1,0,1,0
6451,0,21.0,1,1,0,0,0,1,0,4,3,1,0,0,0,1,0
6454,1,22.0,1,1,0,0,0,0,0,4,2,1,0,1,0,0,1
6455,0,21.0,1,0,0,1,1,1,0,3,3,0,0,0,0,1,1
6456,0,25.0,1,1,1,0,1,1,1,3,3,1,0,1,0,1,1
6458,1,18.0,1,1,1,0,1,1,0,5,2,0,0,0,0,1,0
6459,0,24.0,1,0,1,0,1,1,1,3,2,1,0,0,1,1,1
6462,0,21.0,1,0,0,0,1,1,0,5,3,0,1,0,1,1,0
6463,0,22.0,1,1,0,1,1,1,0,5,3,0,0,0,0,0,0
6464,0,24.0,0,0,1,0,1,1,1,3,3,1,0,0,0,1,1
6465,0,26.0,1,0,0,1,0,1,0,5,4,1,0,1,0,0,0
6467,0,23.0,1,1,0,0,1,1,0,6,4,1,1,1,0,1,0
6469,0,21.0,1,0,1,0,0,1,0,5,3,1,1,1,0,1,1
6471,0,24.0,1,1,0,1,1,1,0,6,3,0,0,1,1,0,1
6473,0,22.0,1,1,1,0,0,0,0,5,3,1,0,1,1,1,1
6474,1,22.0,1,1,0,1,1,1,0,5,3,0,0,0,1,1,1
6475,0,22.0,1,0,1,1,1,1,0,5,2,0,0,1,0,1,0
6478,1,26.0,1,0,1,0,0,1,0,5,3,1,0,0,0,0,0
6480,1,22.0,1,0,1,0,0,1,1,6,2,0,1,1,1,1,1
6481,1,22.0,1,1,0,0,1,1,1,5,2,1,1,0,0,0,0
6482,1,22.0,1,1,0,1,0,0,0,3,2,1,1,1,1,1,0
6483,0,23.0,1,1,0,0,1,1,0,6,4,1,1,0,0,1,1
6486,0,24.0,0,1,1,0,1,1,1,6,4,1,0,0,1,0,0
6487,1,25.0,1,1,1,0,1,1,1,5,3,1,0,1,1,1,0
6488,1,26.0,1,1,0,0,1,0,0,5,2,0,1,1,0,1,0
6491,0,25.0,0,1,1,0,1,0,0,5,3,0,1,1,0,1,0
6492,0,21.0,1,1,1,1,1,1,1,4,3,0,1,1,1,1,0
6494,1,18.0,1,0,0,1,1,1,0,5,2,0,0,0,0,0,0
6495,1,20.0,1,0,0,0,1,1,1,5,3,0,0,1,1,1,0
6497,1,22.0,1,1,0,0,1,1,1,4,3,0,0,0,1,1,0
6498,0,24.0,1,1,1,0,1,1,1,4,2,0,0,1,1,1,0
6500,0,21.0,0,0,0,1,0,1,0,6,2,1,0,0,0,1,0
6504,0,22.0,0,0,1,0,1,1,0,4,4,1,0,1,0,1,0
6505,1,25.0,0,1,0,1,1,1,1,5,4,0,0,0,1,1,0
6507,0,23.0,1,1,1,0,0,0,0,5,3,0,0,0,0,1,0
6511,0,21.0,1,0,1,1,1,1,1,4,2,0,0,0,0,1,0
6512,0,22.0,1,0,0,1,1,1,1,4,3,0,0,0,1,0,1
6514,0,26.0,1,1,0,0,1,0,1,4,2,1,1,1,1,0,1
6515,0,22.0,1,0,1,0,1,1,0,3,4,0,0,0,1,1,1
6516,0,21.0,1,1,1,1,1,1,1,4,3,0,0,0,1,1,0
6517,1,24.0,1,1,0,0,0,1,0,4,3,0,0,0,0,0,1
6520,1,23.0,1,1,1,0,1,0,0,5,3,0,0,1,0,1,0
6521,0,25.0,1,0,0,0,0,1,1,5,3,0,0,0,0,0,0
6523,1,26.0,1,1,1,0,1,1,0,6,2,0,0,1,1,0,1
6524,1,24.0,1,0,0,0,1,1,0,6,4,0,1,1,0,1,1
6525,0,21.0,1,0,0,0,1,1,0,5,2,0,0,1,0,0,0
6526,0,24.0,1,0,0,1,1,1,0,3,4,0,1,0,0,1,0
6528,0,23.0,1,0,0,1,1,1,1,4,3,1,1,1,1,1,1
6529,0,23.0,1,0,0,0,1,1,0,6,4,1,0,1,1,0,1
6531,1,24.0,1,1,1,0,1,1,1,5,2,1,0,1,0,1,1
6534,0,23.0,1,0,1,1,1,1,1,4,3,1,0,0,1,1,0
6535,0,22.0,1,0,0,0,1,1,0,3,2,0,1,0,1,1,1
6536,0,24.0,1,1,1,0,0,1,1,3,3,0,0,1,1,0,0
6538,0,24.0,1,1,0,0,1,1,1,4,3,1,0,1,1,0,1
6539,1,24.0,0,0,1,0,1,1,0,4,3,1,0,1,0,0,1
6541,1,23.0,1,1,1,0,1,0,1,5,2,1,0,0,1,1,1
6542,0,21.0,1,0,0,1,1,1,0,3,2,1,0,0,0,1,0
6543,1,25.0,1,1,1,1,1,0,0,5,3,0,0,1,1,1,0
6544,1,22.0,1,1,1,0,1,1,0,5,3,1,1,1,1,0,1
6546,0,23.0,1,1,0,0,1,0,0,3,3,0,0,1,1,0,0
6547,0,22.0,1,0,1,0,1,1,1,3,3,0,1,0,1,1,0
6548,1,23.0,1,0,1,0,0,1,1,4,2,0,1,0,1,1,0
6549,0,23.0,1,0,1,0,0,1,0,4,3,1,0,1,0,0,1
6552,0,21.0,1,1,0,0,1,1,0,4,3,0,1,1,1,1,1
6553,0,26.0,1,0,0,0,1,1,1,3,3,0,1,1,1,1,0
6554,0,24.0,1,1,0,0,1,1,0,4,3,1,0,0,1,1,0
6556,0,24.0,1,1,0,0,1,1,0,6,2,1,0,1,1,1,1
6557,0,24.0,0,1,0,0,1,1,0,4,3,1,0,1,1,0,0
6558,1,18.0,0,1,1,0,1,1,0,6,3,1,0,1,0,0,0
6560,0,22.0,1,1,0,1,1,0,0,4,4,0,0,0,1,1,0
6561,0,22.0,1,1,1,0,1,0,1,4,3,0,1,0,0,1,1
6563,0,24.0,1,1,1,0,1,0,1,4,3,1,0,0,0,1,1
6564,0,25.0,1,1,0,1,1,1,0,5,2,1,1,0,1,1,1
6565,0,24.0,1,0,1,0,1,1,0,3,3,0,1,1,1,1,1
6569,0,24.0,1,1,1,0,1,1,0,3,4,1,0,0,0,0,0
6570,0,22.0,1,1,0,1,1,1,0,5,2,1,0,0,1,0,1
6571,0,21.0,1,1,0,0,1,1,1,5,4,1,0,1,1,0,0
6575,0,26.0,1,0,0,1,1,1,0,4,2,0,0,0,0,1,1
6577,0,24.0,0,0,0,1,0,1,0,4,2,1,1,1,1,0,1
6580,0,21.0,0,0,0,0,1,1,0,6,3,1,0,1,1,1,1
6582,0,21.0,0,0,0,0,0,1,1,5,3,1,0,1,1,1,1
6583,1,22.0,1,0,0,0,1,1,1,5,2,1,0,1,1,0,0
6585,0,22.0,1,0,0,1,1,1,1,6,3,0,0,1,0,1,0
6586,0,22.0,1,0,1,0,1,1,0,5,2,0,0,1,0,1,0
6590,1,20.0,1,0,0,1,1,1,1,6,3,1,1,0,1,0,0
6592,0,21.0,1,0,0,0,1,1,0,4,3,0,0,1,1,1,0
6593,0,21.0,1,1,0,0,1,1,1,5,3,1,0,0,0,1,0
6597,0,26.0,1,0,0,0,1,1,1,4,4,0,0,0,1,0,0
6598,0,22.0,0,0,0,0,0,1,1,5,4,1,1,1,1,0,0
6599,0,21.0,1,0,1,0,0,1,0,5,4,1,0,1,0,1,1
6600,1,18.0,1,1,0,1,1,1,0,5,4,1,0,0,0,0,0
6601,1,18.0,1,1,1,0,1,0,1,5,4,1,0,0,0,1,1
6604,1,23.0,1,1,0,1,0,1,0,6,2,0,1,0,1,1,0
6605,1,20.0,1,1,0,0,1,1,0,5,4,0,1,0,1,0,0
6606,0,23.0,1,1,1,1,0,1,0,5,2,1,1,0,0,1,0
6607,0,22.0,0,1,0,0,1,0,1,6,3,1,1,1,1,0,1
6612,0,22.0,1,1,1,0,1,1,1,5,2,1,1,0,1,0,0
6613,0,25.0,1,0,0,0,1,1,1,4,3,1,0,0,0,0,0
6614,1,24.0,1,0,0,0,0,1,1,5,3,0,1,0,1,0,0
6617,0,25.0,1,1,0,1,1,1,0,4,4,1,1,0,0,1,1
6619,0,23.0,1,1,0,0,0,0,0,4,3,0,1,1,0,0,1
6620,1,21.0,1,1,0,1,1,1,1,5,2,0,0,0,1,1,0
6621,1,25.0,1,1,1,0,1,1,0,4,3,1,0,1,1,1,0
6622,1,22.0,1,1,1,0,1,0,1,3,2,1,0,1,0,1,0
6627,0,24.0,0,1,1,0,1,0,0,6,3,0,0,1,0,1,1
6628,0,21.0,1,0,1,0,1,1,0,4,3,0,1,1,1,1,1
6630,0,25.0,1,0,1,0,1,1,1,4,4,1,0,1,1,0,0
6632,0,23.0,0,1,0,0,1,1,0,3,4,0,0,1,0,1,1
6633,0,23.0,1,1,0,1,1,1,0,6,3,1,0,0,0,1,1
6634,0,26.0,1,1,1,0,1,1,0,5,3,0,1,0,0,1,0
6636,0,23.0,1,0,0,0,1,1,1,3,2,0,1,1,1,1,0
6638,1,24.0,1,0,0,1,0,1,0,6,4,1,0,1,1,0,0
6640,0,24.0,0,1,1,0,0,1,1,6,2,0,1,0,1,1,1
6641,0,23.0,0,1,0,0,1,1,0,5,3,1,0,0,0,1,0
6643,0,24.0,1,0,1,0,1,1,1,6,2,1,1,0,0,1,0
6645,1,20.0,1,1,0,1,0,0,1,4,2,1,0,0,1,1,0
6647,0,21.0,1,1,0,1,0,1,1,6,4,1,0,1,0,0,0
6648,0,25.0,1,1,0,0,1,0,0,5,2,1,1,1,1,1,1
6650,0,23.0,0,1,0,1,1,1,0,5,4,0,0,1,0,0,0
6651,1,21.0,1,1,1,1,1,1,0,4,2,0,1,0,1,1,1
6652,0,22.0,1,1,1,0,1,1,1,3,3,0,1,0,0,1,0
6653,0,23.0,1,1,0,0,1,1,1,6,3,0,0,1,1,1,0
6654,1,25.0,0,1,1,0,1,1,1,3,2,1,1,1,1,0,0
6655,0,21.0,1,1,1,0,1,0,0,4,4,1,0,1,1,0,1
6656,0,23.0,1,1,0,0,1,1,0,4,4,1,0,0,1,0,0
6657,0,25.0,1,0,1,1,1,1,0,6,3,0,0,1,1,1,0
6662,0,23.0,1,0,0,1,1,1,0,4,3,1,1,0,1,0,0
6663,1,24.0,1,1,0,1,1,1,0,3,3,1,1,1,1,1,1
6665,0,22.0,1,1,0,0,1,1,0,6,3,0,1,1,1,0,0
6666,0,24.0,1,0,0,0,1,1,0,3,3,0,0,1,1,1,1
6668,1,26.0,1,1,1,0,1,1,0,5,2,0,0,1,1,0,0
6669,0,22.0,1,1,1,0,1,1,0,3,3,0,1,0,1,0,0
6670,0,21.0,1,0,0,1,1,1,0,5,4,1,0,0,1,0,1
6671,0,25.0,1,0,1,0,0,1,1,4,4,0,0,0,1,0,1
6672,1,23.0,1,0,0,0,1,1,0,5,3,1,1,0,1,0,1
6673,0,21.0,1,0,0,1,1,1,0,4,3,0,0,0,0,1,0
6674,0,21.0,0,0,0,1,1,1,0,4,2,1,0,1,0,0,0
6675,0,24.0,1,0,1,0,1,1,1,4,4,1,0,1,0,1,0
6676,0,23.0,0,1,1,0,0,1,1,5,3,0,0,1,0,1,1
6677,0,23.0,0,1,0,0,0,0,1,6,2,1,0,1,1,0,0
6679,0,25.0,1,0,1,0,1,1,0,6,3,1,1,0,1,1,1
6680,0,24.0,1,1,1,1,1,1,0,5,3,1,0,0,0,1,0
6682,0,24.0,1,0,1,0,0,1,1,5,2,0,0,0,0,1,1
6683,0,24.0,0,0,1,1,1,1,1,4,2,1,0,0,1,0,0
6684,0,21.0,0,0,0,0,1,1,0,4,4,0,1,1,1,1,0
6687,1,24.0,0,0,0,0,1,1,1,3,3,1,1,1,1,1,0
6689,0,21.0,1,1,0,1,1,1,0,4,3,1,1,0,1,1,0
6690,0,24.0,1,0,1,0,1,1,1,6,2,0,0,0,0,0,1
6691,0,24.0,1,0,0,0,0,1,0,3,3,0,1,1,0,1,0
6693,1,25.0,1,1,1,0,1,1,0,4,3,0,0,0,0,0,0
6694,0,22.0,1,1,1,0,0,1,0,4,2,1,1,0,0,1,1
6695,0,24.0,1,1,0,0,1,0,0,5,2,0,0,0,0,1,1
6696,0,22.0,1,1,0,1,1,1,0,6,4,1,0,0,1,0,1
6699,1,23.0,1,1,0,1,1,1,1,4,4,0,0,0,0,1,1
6700,0,21.0,0,1,0,1,0,1,1,4,4,0,0,1,1,0,0
6702,1,25.0,1,1,0,1,1,1,0,5,2,0,0,1,1,1,0
6703,0,24.0,1,1,1,0,1,0,1,4,4,1,0,0,1,1,0
6704,1,20.0,1,1,0,1,1,1,0,5,2,0,0,1,1,1,1
6705,0,25.0,1,1,0,1,1,1,1,5,3,1,1,1,0,0,0
6706,1,21.0,1,0,0,0,1,1,0,5,3,1,0,1,0,0,0
6707,0,22.0,0,1,0,1,1,1,0,6,3,1,0,1,0,0,0
6708,1,24.0,1,0,0,1,0,1,1,4,4,0,0,0,0,0,0
6710,1,24.0,1,1,0,1,1,1,1,6,3,0,0,1,1,1,1
6711,1,18.0,1,0,1,0,1,1,0,3,2,1,0,1,1,0,1
6712,1,19.0,1,0,1,0,1,1,1,5,2,1,0,1,1,0,0
6713,1,25.0,1,0,1,0,1,1,1,4,3,0,0,1,0,0,0
6715,0,21.0,1,1,1,0,1,0,1,4,2,0,0,1,1,1,0
6716,0,22.0,1,0,1,0,0,1,1,6,2,0,0,0,1,1,0
6718,0,22.0,1,1,1,0,1,1,1,5,3,0,0,0,1,1,0
6719,1,16.0,1,1,1,1,0,1,1,6,2,1,0,1,1,0,1
6720,0,23.0,1,1,0,0,1,0,0,5,3,0,0,1,0,0,1
6723,0,25.0,1,1,0,0,0,1,1,4,3,0,0,1,1,1,0
6724,1,22.0,1,0,1,0,1,1,1,3,3,1,0,1,1,0,0
6725,1,20.0,1,0,0,0,1,1,1,4,4,0,0,1,1,0,1
6729,1,24.0,1,1,0,0,1,1,0,3,4,1,0,1,0,1,0
6731,0,23.0,1,0,1,1,1,1,0,3,3,1,0,0,0,0,0
6734,0,24.0,1,0,0,0,1,1,1,6,4,1,0,0,1,0,0
6735,1,22.0,1,0,0,0,0,1,0,6,4,0,1,0,0,1,0
6738,0,21.0,1,1,0,0,1,1,0,4,3,0,1,1,0,1,1
6740,1,22.0,1,1,0,0,1,1,1,3,4,0,1,1,0,0,1
6742,0,21.0,0,1,0,1,1,0,1,4,4,0,0,1,0,1,1
6743,1,23.0,1,0,0,0,0,1,0,5,3,0,0,0,1,0,0
6744,0,24.0,0,0,1,0,1,1,1,5,3,0,1,0,1,1,0
6745,0,22.0,1,1,1,0,0,1,1,5,2,0,1,0,0,0,0
6746,0,23.0,1,0,1,1,1,1,1,6,3,1,1,0,1,1,0
6748,0,23.0,1,1,1,0,1,1,1,4,4,0,1,1,0,1,0
6754,0,24.0,1,1,0,1,1,0,0,3,3,0,1,0,0,1,0
6755,1,24.0,1,1,1,1,1,1,0,5,4,1,0,1,1,1,0
6756,1,22.0,0,1,0,1,1,1,1,4,2,0,0,1,0,1,0
6757,0,26.0,1,1,1,1,1,1,1,5,3,1,1,0,0,0,0
6758,0,23.0,0,1,0,0,1,1,0,4,2,0,0,1,1,1,1
6759,0,24.0,1,0,0,0,1,1,1,6,3,1,0,0,1,1,1
6760,0,24.0,1,0,1,0,1,1,0,3,3,0,0,1,0,1,0
6762,0,24.0,0,0,0,0,1,1,1,5,3,1,0,1,0,1,0
6763,0,26.0,1,0,0,0,1,1,0,6,3,0,0,1,1,1,0
6764,0,24.0,1,1,0,0,1,1,0,5,2,1,0,0,1,0,0
6767,1,18.0,0,0,0,1,0,1,1,4,4,1,0,0,0,1,1
6768,0,24.0,1,0,0,0,1,1,0,5,4,1,0,0,0,0,0
6769,0,25.0,1,0,0,0,1,1,1,5,2,0,0,0,0,1,0
6772,1,22.0,1,1,1,0,1,1,1,4,3,0,0,1,1,1,0
6773,0,24.0,1,1,0,1,1,1,0,5,3,0,0,0,1,1,1
6774,1,26.0,1,1,1,0,1,1,0,4,2,0,1,0,0,1,0
6775,0,22.0,0,1,1,0,1,1,1,3,4,1,0,1,1,0,0
6777,1,22.0,1,0,0,0,1,1,1,5,3,1,1,1,1,1,0
6778,0,23.0,1,1,0,1,0,1,0,5,3,1,1,1,0,0,0
6781,0,25.0,1,1,0,0,0,1,0,4,4,1,0,0,1,1,0
6783,0,21.0,1,0,1,0,1,1,0,4,3,0,0,1,0,1,0
6785,0,22.0,1,1,0,0,1,1,1,4,4,0,1,1,0,1,0
6789,1,21.0,1,1,1,0,0,1,1,3,2,0,0,0,0,0,1
6790,1,22.0,1,0,0,0,1,1,1,5,3,0,0,0,0,1,1
6791,0,22.0,1,0,0,0,1,1,0,4,3,0,0,1,0,1,0
6792,0,22.0,1,0,0,0,1,1,1,6,3,0,0,0,1,0,1
6793,0,24.0,1,0,1,0,1,1,0,4,2,0,0,0,0,1,0
6794,0,22.0,1,1,1,0,1,1,0,4,3,0,1,1,1,1,1
6796,1,20.0,1,1,0,0,1,1,1,4,4,0,1,0,0,1,0
6799,0,26.0,1,0,0,0,0,1,0,3,3,1,0,0,0,1,0
6802,1,25.0,0,0,0,1,1,1,1,6,3,0,0,1,0,1,1
6803,0,25.0,1,0,1,1,0,1,0,4,3,1,0,1,1,0,0
6804,1,23.0,1,1,0,1,1,1,1,4,4,0,0,1,1,1,0
6805,1,20.0,1,1,0,0,1,1,1,4,3,0,0,0,1,1,1
6807,0,25.0,1,0,1,0,1,1,1,5,4,0,0,1,1,1,1
